date,site_name,solar_generation_mw,wind_generation_mw,total_generation_mw,solar_revenue_inr,wind_revenue_inr,daily_revenue_inr,revenue_at_risk_inr,daily_revenue_lakhs,daily_revenue_crores
2022-08-26,Khavda Renewable Energy Park,66.16340840821074,0.5948029670456313,66.75821137525638,297735.34,2676.61,300411.95,3004.12,3.0,0.03
2022-08-27,Khavda Renewable Energy Park,17.139441476595277,0.2761990297533923,17.41564050634867,77127.49,1242.9,78370.38,783.7,0.78,0.01
2022-08-28,Khavda Renewable Energy Park,3.16423739285858,0.4976454562404047,3.6618828490989848,14239.07,2239.4,16478.47,823.92,0.16,0.0
2022-08-29,Khavda Renewable Energy Park,4.511636353881596,0.0286218693827177,4.540258223264314,20302.36,128.8,20431.16,1021.56,0.2,0.0
2022-08-30,Khavda Renewable Energy Park,15.170855239831267,0.0,15.170855239831267,68268.85,0.0,68268.85,3413.44,0.68,0.01
2022-08-31,Khavda Renewable Energy Park,17.937366402543727,0.0027030494760006,17.940069452019728,80718.15,12.16,80730.31,4036.52,0.81,0.01
2022-09-01,Khavda Renewable Energy Park,0.5462823517159967,0.2166909627461607,0.7629733144621574,2458.27,975.11,3433.38,171.67,0.03,0.0
2022-09-02,Khavda Renewable Energy Park,10.63417482457557,0.0,10.63417482457557,47853.79,0.0,47853.79,478.54,0.48,0.0
2022-09-03,Khavda Renewable Energy Park,111.45098496209472,0.6523658363023597,112.10335079839707,501529.43,2935.65,504465.08,5044.65,5.04,0.05
2022-09-04,Khavda Renewable Energy Park,88.7426893366351,10.49413417256878,99.23682350920387,399342.1,47223.6,446565.71,4465.66,4.47,0.04
2022-09-05,Khavda Renewable Energy Park,60.91269852925969,4.324225918433944,65.23692444769364,274107.14,19459.02,293566.16,2935.66,2.94,0.03
2022-09-06,Khavda Renewable Energy Park,67.05617722959961,0.0078444423127983,67.06402167191241,301752.8,35.3,301788.1,3017.88,3.02,0.03
2022-09-07,Khavda Renewable Energy Park,10.200295547287922,0.0,10.200295547287922,45901.33,0.0,45901.33,459.01,0.46,0.0
2022-09-08,Khavda Renewable Energy Park,38.47718068716193,0.0,38.47718068716193,173147.31,0.0,173147.31,1731.47,1.73,0.02
2022-09-09,Khavda Renewable Energy Park,8.602079792542,0.0,8.602079792542,38709.36,0.0,38709.36,387.09,0.39,0.0
2022-09-10,Khavda Renewable Energy Park,6.424128332072672,0.0,6.424128332072672,28908.58,0.0,28908.58,1445.43,0.29,0.0
2022-09-11,Khavda Renewable Energy Park,0.2919435339255901,0.0756387898378005,0.3675823237633907,1313.75,340.37,1654.12,82.71,0.02,0.0
2022-09-12,Khavda Renewable Energy Park,0.3724381745546121,0.0151756959865879,0.3876138705412,1675.97,68.29,1744.26,87.21,0.02,0.0
2022-09-13,Khavda Renewable Energy Park,0.603795552061099,0.0,0.603795552061099,2717.08,0.0,2717.08,135.85,0.03,0.0
2022-09-14,Khavda Renewable Energy Park,2.8323003423743747,0.0005242974336353,2.83282463980801,12745.35,2.36,12747.71,637.39,0.13,0.0
2022-09-15,Khavda Renewable Energy Park,1.397408145963493,1.6194218355483874,3.01682998151188,6288.34,7287.4,13575.73,678.79,0.14,0.0
2022-09-16,Khavda Renewable Energy Park,23.57466451209842,10.223026704004043,33.797691216102464,106085.99,46003.62,152089.61,1520.9,1.52,0.02
2022-09-17,Khavda Renewable Energy Park,48.00885078216116,3.0394065232367145,51.04825730539788,216039.83,13677.33,229717.16,2297.17,2.3,0.02
2022-09-18,Khavda Renewable Energy Park,100.18812405494351,0.0158966253214178,100.20402068026492,450846.56,71.53,450918.09,4509.18,4.51,0.05
2022-09-19,Khavda Renewable Energy Park,93.6456129281582,0.0357387796264206,93.6813517077846,421405.26,160.82,421566.08,4215.66,4.22,0.04
2022-09-20,Khavda Renewable Energy Park,59.941178103149184,0.3439108765061215,60.285088979655306,269735.3,1547.6,271282.9,2712.83,2.71,0.03
2022-09-21,Khavda Renewable Energy Park,41.99147771662284,0.2764315617961031,42.26790927841894,188961.65,1243.94,190205.59,1902.06,1.9,0.02
2022-09-22,Khavda Renewable Energy Park,72.39288842117033,1.523609434198761,73.91649785536909,325768.0,6856.24,332624.24,3326.24,3.33,0.03
2022-09-23,Khavda Renewable Energy Park,47.49746081771409,3.875575974254808,51.3730367919689,213738.57,17440.09,231178.67,2311.79,2.31,0.02
2022-09-24,Khavda Renewable Energy Park,85.25576366420641,3.908308474608965,89.16407213881537,383650.94,17587.39,401238.32,4012.38,4.01,0.04
2022-09-25,Khavda Renewable Energy Park,83.24151382969796,2.352530338500757,85.59404416819872,374586.81,10586.39,385173.2,3851.73,3.85,0.04
2022-09-26,Khavda Renewable Energy Park,46.01270994685928,0.0025269384109698,46.01523688527024,207057.19,11.37,207068.57,2070.69,2.07,0.02
2022-09-27,Khavda Renewable Energy Park,29.51003671852784,0.0157181332763088,29.525754851804145,132795.17,70.73,132865.9,1328.66,1.33,0.01
2022-09-28,Khavda Renewable Energy Park,82.56382333063459,0.0007709779465664,82.56459430858116,371537.2,3.47,371540.67,3715.41,3.72,0.04
2022-09-29,Khavda Renewable Energy Park,57.715304520764526,0.0070773883365406,57.72238190910107,259718.87,31.85,259750.72,2597.51,2.6,0.03
2022-09-30,Khavda Renewable Energy Park,40.42661960434441,0.0744513809198581,40.50107098526427,181919.79,335.03,182254.82,1822.55,1.82,0.02
2022-10-01,Khavda Renewable Energy Park,151.66521668109152,0.3611733987249517,152.02639007981648,682493.48,1625.28,684118.76,6841.19,6.84,0.07
2022-10-02,Khavda Renewable Energy Park,95.1709346962525,0.1349716432935054,95.305906339546,428269.21,607.37,428876.58,4288.77,4.29,0.04
2022-10-03,Khavda Renewable Energy Park,8.991467600976199,0.0,8.991467600976199,40461.6,0.0,40461.6,404.62,0.4,0.0
2022-10-04,Khavda Renewable Energy Park,16.464971099189043,0.0,16.464971099189043,74092.37,0.0,74092.37,740.92,0.74,0.01
2022-10-05,Khavda Renewable Energy Park,28.935789520168026,0.0,28.935789520168026,130211.05,0.0,130211.05,1302.11,1.3,0.01
2022-10-06,Khavda Renewable Energy Park,52.13116134985548,0.0388838366290351,52.17004518648451,234590.23,174.98,234765.2,2347.65,2.35,0.02
2022-10-07,Khavda Renewable Energy Park,0.3833835824425524,2.365217506735273e-07,0.3833838189643031,1725.23,0.0,1725.23,86.26,0.02,0.0
2022-10-08,Khavda Renewable Energy Park,60.86783298247832,0.0,60.86783298247832,273905.25,0.0,273905.25,2739.05,2.74,0.03
2022-10-09,Khavda Renewable Energy Park,93.93269766439867,0.0,93.93269766439867,422697.14,0.0,422697.14,4226.97,4.23,0.04
2022-10-10,Khavda Renewable Energy Park,69.81381109536159,0.0,69.81381109536159,314162.15,0.0,314162.15,3141.62,3.14,0.03
2022-10-11,Khavda Renewable Energy Park,56.24568062596522,0.0,56.24568062596522,253105.56,0.0,253105.56,2531.06,2.53,0.03
2022-10-12,Khavda Renewable Energy Park,144.2334173088292,0.0,144.2334173088292,649050.38,0.0,649050.38,6490.5,6.49,0.06
2022-10-13,Khavda Renewable Energy Park,60.05604967148281,0.0,60.05604967148281,270252.22,0.0,270252.22,2702.52,2.7,0.03
2022-10-14,Khavda Renewable Energy Park,147.50697947874067,0.0,147.50697947874067,663781.41,0.0,663781.41,6637.81,6.64,0.07
2022-10-15,Khavda Renewable Energy Park,82.75557328547113,0.0,82.75557328547113,372400.08,0.0,372400.08,3724.0,3.72,0.04
2022-10-16,Khavda Renewable Energy Park,142.1432171243016,0.0,142.1432171243016,639644.48,0.0,639644.48,6396.44,6.4,0.06
2022-10-17,Khavda Renewable Energy Park,127.5538396653501,0.0,127.5538396653501,573992.28,0.0,573992.28,5739.92,5.74,0.06
2022-10-18,Khavda Renewable Energy Park,98.39835233407028,0.0,98.39835233407028,442792.59,0.0,442792.59,4427.93,4.43,0.04
2022-10-19,Khavda Renewable Energy Park,87.47898533901231,0.0,87.47898533901231,393655.43,0.0,393655.43,3936.55,3.94,0.04
2022-10-20,Khavda Renewable Energy Park,86.68095673371117,0.0,86.68095673371117,390064.31,0.0,390064.31,3900.64,3.9,0.04
2022-10-21,Khavda Renewable Energy Park,119.9592508493919,0.0,119.9592508493919,539816.63,0.0,539816.63,5398.17,5.4,0.05
2022-10-22,Khavda Renewable Energy Park,94.3672073841199,0.064237455318608,94.4314448394385,424652.43,289.07,424941.5,4249.42,4.25,0.04
2022-10-23,Khavda Renewable Energy Park,72.86992365804282,0.0,72.86992365804282,327914.66,0.0,327914.66,3279.15,3.28,0.03
2022-10-24,Khavda Renewable Energy Park,98.76752801152946,0.0,98.76752801152946,444453.88,0.0,444453.88,4444.54,4.44,0.04
2022-10-25,Khavda Renewable Energy Park,92.3426532290543,1.3270112048331713,93.66966443388748,415541.94,5971.55,421513.49,4215.13,4.22,0.04
2022-10-26,Khavda Renewable Energy Park,24.72693866421616,0.0026737117732112,24.72961237598937,111271.22,12.03,111283.26,1112.83,1.11,0.01
2022-10-27,Khavda Renewable Energy Park,96.7155340155558,0.0,96.7155340155558,435219.9,0.0,435219.9,4352.2,4.35,0.04
2022-10-28,Khavda Renewable Energy Park,53.47401513559949,0.0,53.47401513559949,240633.07,0.0,240633.07,2406.33,2.41,0.02
2022-10-29,Khavda Renewable Energy Park,46.861809296432256,0.0,46.861809296432256,210878.14,0.0,210878.14,2108.78,2.11,0.02
2022-10-30,Khavda Renewable Energy Park,38.89611792610483,0.0,38.89611792610483,175032.53,0.0,175032.53,1750.33,1.75,0.02
2022-10-31,Khavda Renewable Energy Park,35.723097148343065,0.0,35.723097148343065,160753.94,0.0,160753.94,1607.54,1.61,0.02
2022-11-01,Khavda Renewable Energy Park,51.70080764924933,0.0,51.70080764924933,232653.63,0.0,232653.63,2326.54,2.33,0.02
2022-11-02,Khavda Renewable Energy Park,62.03626890729968,0.0,62.03626890729968,279163.21,0.0,279163.21,2791.63,2.79,0.03
2022-11-03,Khavda Renewable Energy Park,15.20849340202795,0.0,15.20849340202795,68438.22,0.0,68438.22,684.38,0.68,0.01
2022-11-04,Khavda Renewable Energy Park,82.92449222141171,0.0,82.92449222141171,373160.21,0.0,373160.21,3731.6,3.73,0.04
2022-11-05,Khavda Renewable Energy Park,83.20919067598096,0.0,83.20919067598096,374441.36,0.0,374441.36,3744.41,3.74,0.04
2022-11-06,Khavda Renewable Energy Park,30.35955800137543,0.0,30.35955800137543,136618.01,0.0,136618.01,1366.18,1.37,0.01
2022-11-07,Khavda Renewable Energy Park,39.05985089276425,0.0,39.05985089276425,175769.33,0.0,175769.33,1757.69,1.76,0.02
2022-11-08,Khavda Renewable Energy Park,80.70447463735255,0.0,80.70447463735255,363170.14,0.0,363170.14,3631.7,3.63,0.04
2022-11-09,Khavda Renewable Energy Park,50.02438793285906,0.0,50.02438793285906,225109.75,0.0,225109.75,2251.1,2.25,0.02
2022-11-10,Khavda Renewable Energy Park,126.19962677789276,0.0,126.19962677789276,567898.32,0.0,567898.32,5678.98,5.68,0.06
2022-11-11,Khavda Renewable Energy Park,152.97741978220935,0.0,152.97741978220935,688398.39,0.0,688398.39,6883.98,6.88,0.07
2022-11-12,Khavda Renewable Energy Park,30.62080236834628,0.0,30.62080236834628,137793.61,0.0,137793.61,1377.94,1.38,0.01
2022-11-13,Khavda Renewable Energy Park,50.42909165314312,0.0,50.42909165314312,226930.91,0.0,226930.91,2269.31,2.27,0.02
2022-11-14,Khavda Renewable Energy Park,83.16873247615527,0.0,83.16873247615527,374259.3,0.0,374259.3,3742.59,3.74,0.04
2022-11-15,Khavda Renewable Energy Park,50.9407367197943,0.0,50.9407367197943,229233.32,0.0,229233.32,2292.33,2.29,0.02
2022-11-16,Khavda Renewable Energy Park,87.59049848049828,0.0,87.59049848049828,394157.24,0.0,394157.24,3941.57,3.94,0.04
2022-11-17,Khavda Renewable Energy Park,59.73649103865267,0.0,59.73649103865267,268814.21,0.0,268814.21,2688.14,2.69,0.03
2022-11-18,Khavda Renewable Energy Park,131.69424095166957,0.0,131.69424095166957,592624.08,0.0,592624.08,5926.24,5.93,0.06
2022-11-19,Khavda Renewable Energy Park,110.89088615195077,0.0,110.89088615195077,499008.99,0.0,499008.99,4990.09,4.99,0.05
2022-11-20,Khavda Renewable Energy Park,89.40323085245207,0.0,89.40323085245207,402314.54,0.0,402314.54,4023.15,4.02,0.04
2022-11-21,Khavda Renewable Energy Park,112.37703364633772,0.0,112.37703364633772,505696.65,0.0,505696.65,5056.97,5.06,0.05
2022-11-22,Khavda Renewable Energy Park,112.41146563095585,0.0,112.41146563095585,505851.6,0.0,505851.6,5058.52,5.06,0.05
2022-11-23,Khavda Renewable Energy Park,60.31963360089365,0.0,60.31963360089365,271438.35,0.0,271438.35,2714.38,2.71,0.03
2022-11-24,Khavda Renewable Energy Park,64.10429131517637,0.0,64.10429131517637,288469.31,0.0,288469.31,2884.69,2.88,0.03
2022-11-25,Khavda Renewable Energy Park,93.6503962587848,0.0,93.6503962587848,421426.78,0.0,421426.78,4214.27,4.21,0.04
2022-11-26,Khavda Renewable Energy Park,108.87889145898863,0.0,108.87889145898863,489955.01,0.0,489955.01,4899.55,4.9,0.05
2022-11-27,Khavda Renewable Energy Park,82.22771886523512,0.0,82.22771886523512,370024.73,0.0,370024.73,3700.25,3.7,0.04
2022-11-28,Khavda Renewable Energy Park,36.61908991352279,0.0,36.61908991352279,164785.9,0.0,164785.9,1647.86,1.65,0.02
2022-11-29,Khavda Renewable Energy Park,54.58280863755562,0.0,54.58280863755562,245622.64,0.0,245622.64,2456.23,2.46,0.02
2022-11-30,Khavda Renewable Energy Park,70.17028741191076,8.29829411933202e-05,70.17037039485196,315766.29,0.37,315766.67,3157.67,3.16,0.03
2022-12-01,Khavda Renewable Energy Park,61.29168246831018,0.0,61.29168246831018,275812.57,0.0,275812.57,2758.13,2.76,0.03
2022-12-02,Khavda Renewable Energy Park,117.54387335778696,0.0,117.54387335778696,528947.43,0.0,528947.43,5289.47,5.29,0.05
2022-12-03,Khavda Renewable Energy Park,34.64181903363497,0.0,34.64181903363497,155888.19,0.0,155888.19,1558.88,1.56,0.02
2022-12-04,Khavda Renewable Energy Park,79.20258308694066,0.0,79.20258308694066,356411.62,0.0,356411.62,3564.12,3.56,0.04
2022-12-05,Khavda Renewable Energy Park,87.44296351511413,0.0478114931200377,87.49077500823417,393493.34,215.15,393708.49,3937.08,3.94,0.04
2022-12-06,Khavda Renewable Energy Park,98.56686961938829,0.0900104226659879,98.65688004205428,443550.91,405.05,443955.96,4439.56,4.44,0.04
2022-12-07,Khavda Renewable Energy Park,42.85912589688903,0.0976095232215559,42.95673542011058,192866.07,439.24,193305.31,1933.05,1.93,0.02
2022-12-08,Khavda Renewable Energy Park,71.732415952193,0.0,71.732415952193,322795.87,0.0,322795.87,3227.96,3.23,0.03
2022-12-09,Khavda Renewable Energy Park,87.01212478178088,0.0,87.01212478178088,391554.56,0.0,391554.56,3915.55,3.92,0.04
2022-12-10,Khavda Renewable Energy Park,58.81540102545613,0.0,58.81540102545613,264669.3,0.0,264669.3,2646.69,2.65,0.03
2022-12-11,Khavda Renewable Energy Park,38.99423327178622,0.0,38.99423327178622,175474.05,0.0,175474.05,1754.74,1.75,0.02
2022-12-12,Khavda Renewable Energy Park,59.16194003118138,0.0,59.16194003118138,266228.73,0.0,266228.73,2662.29,2.66,0.03
2022-12-13,Khavda Renewable Energy Park,7.126553512824811,0.0150840466274799,7.141637559452291,32069.49,67.88,32137.37,321.37,0.32,0.0
2022-12-14,Khavda Renewable Energy Park,96.04841887564892,0.0159183282832449,96.06433720393218,432217.88,71.63,432289.52,4322.9,4.32,0.04
2022-12-15,Khavda Renewable Energy Park,62.32620103535825,0.0561563225820692,62.38235735794032,280467.9,252.7,280720.61,2807.21,2.81,0.03
2022-12-16,Khavda Renewable Energy Park,26.164756019075107,0.0,26.164756019075107,117741.4,0.0,117741.4,1177.41,1.18,0.01
2022-12-17,Khavda Renewable Energy Park,50.31001004911688,0.0,50.31001004911688,226395.05,0.0,226395.05,2263.95,2.26,0.02
2022-12-18,Khavda Renewable Energy Park,37.42842413516362,0.0,37.42842413516362,168427.91,0.0,168427.91,1684.28,1.68,0.02
2022-12-19,Khavda Renewable Energy Park,14.498063050287673,0.0,14.498063050287673,65241.28,0.0,65241.28,652.41,0.65,0.01
2022-12-20,Khavda Renewable Energy Park,17.830327530624032,0.0015833907582751,17.831910921382306,80236.47,7.13,80243.6,802.44,0.8,0.01
2022-12-21,Khavda Renewable Energy Park,51.15158761409084,0.1073137587391744,51.25890137283001,230182.14,482.91,230665.06,2306.65,2.31,0.02
2022-12-22,Khavda Renewable Energy Park,54.36487475808424,0.0422907702425989,54.40716552832684,244641.94,190.31,244832.24,2448.32,2.45,0.02
2022-12-23,Khavda Renewable Energy Park,58.24866043939274,0.0115763632557581,58.2602368026485,262118.97,52.09,262171.07,2621.71,2.62,0.03
2022-12-24,Khavda Renewable Energy Park,72.2308747426563,0.0548466005735707,72.28572134322987,325038.94,246.81,325285.75,3252.86,3.25,0.03
2022-12-25,Khavda Renewable Energy Park,56.84635868460012,0.0195664067472463,56.86592509134736,255808.61,88.05,255896.66,2558.97,2.56,0.03
2022-12-26,Khavda Renewable Energy Park,26.34276284986303,0.1775812541808289,26.520344104043858,118542.43,799.12,119341.55,1193.42,1.19,0.01
2022-12-27,Khavda Renewable Energy Park,40.9311008737482,0.0974374895862028,41.028538363334405,184189.95,438.47,184628.42,1846.28,1.85,0.02
2022-12-28,Khavda Renewable Energy Park,51.43566945464936,0.0,51.43566945464936,231460.51,0.0,231460.51,2314.61,2.31,0.02
2022-12-29,Khavda Renewable Energy Park,45.238312790362365,0.0,45.238312790362365,203572.41,0.0,203572.41,2035.72,2.04,0.02
2022-12-30,Khavda Renewable Energy Park,83.92322407406738,0.1718875619201327,84.09511163598751,377654.51,773.49,378428.0,3784.28,3.78,0.04
2022-12-31,Khavda Renewable Energy Park,83.23773925487882,0.5842543363074205,83.82199359118624,374569.83,2629.14,377198.97,3771.99,3.77,0.04
2023-01-01,Khavda Renewable Energy Park,24.01247933453951,0.0,24.01247933453951,108056.16,0.0,108056.16,1080.56,1.08,0.01
2023-01-02,Khavda Renewable Energy Park,67.05622707031445,0.0,67.05622707031445,301753.02,0.0,301753.02,3017.53,3.02,0.03
2023-01-03,Khavda Renewable Energy Park,62.82403964295274,0.0432992620565656,62.867338905009305,282708.18,194.85,282903.03,2829.03,2.83,0.03
2023-01-04,Khavda Renewable Energy Park,86.67763346478058,1.6830815857780417,88.36071505055862,390049.35,7573.87,397623.22,3976.23,3.98,0.04
2023-01-05,Khavda Renewable Energy Park,68.39929457038932,0.9386307751847546,69.33792534557406,307796.83,4223.84,312020.66,3120.21,3.12,0.03
2023-01-06,Khavda Renewable Energy Park,76.85009985747773,0.0775304201170795,76.92763027759482,345825.45,348.89,346174.34,3461.74,3.46,0.03
2023-01-07,Khavda Renewable Energy Park,66.90499908108943,1.389601833853028e-05,66.90501297710777,301072.5,0.06,301072.56,3010.73,3.01,0.03
2023-01-08,Khavda Renewable Energy Park,89.23536515927131,0.0,89.23536515927131,401559.14,0.0,401559.14,4015.59,4.02,0.04
2023-01-09,Khavda Renewable Energy Park,7.1678908020404855,0.0,7.1678908020404855,32255.51,0.0,32255.51,322.56,0.32,0.0
2023-01-10,Khavda Renewable Energy Park,61.71075682420063,0.0,61.71075682420063,277698.41,0.0,277698.41,2776.98,2.78,0.03
2023-01-11,Khavda Renewable Energy Park,116.27114908520356,0.0099213044970969,116.28107038970064,523220.17,44.65,523264.82,5232.65,5.23,0.05
2023-01-12,Khavda Renewable Energy Park,87.9795605039017,0.0811275000097767,88.06068800391147,395908.02,365.07,396273.1,3962.73,3.96,0.04
2023-01-13,Khavda Renewable Energy Park,86.90459776006848,0.0,86.90459776006848,391070.69,0.0,391070.69,3910.71,3.91,0.04
2023-01-14,Khavda Renewable Energy Park,38.45405913422277,0.0213919151891246,38.475451049411895,173043.27,96.26,173139.53,1731.4,1.73,0.02
2023-01-15,Khavda Renewable Energy Park,37.53257685197249,0.0038644426647453,37.53644129463724,168896.6,17.39,168913.99,1689.14,1.69,0.02
2023-01-16,Khavda Renewable Energy Park,7.491807439366956,0.0002213132319473,7.492028752598903,33713.13,1.0,33714.13,337.14,0.34,0.0
2023-01-17,Khavda Renewable Energy Park,60.86375642022396,0.014806666901531,60.878563087125485,273886.9,66.63,273953.53,2739.54,2.74,0.03
2023-01-18,Khavda Renewable Energy Park,41.425021553237166,0.0001101323043466,41.42513168554152,186412.6,0.5,186413.09,1864.13,1.86,0.02
2023-01-19,Khavda Renewable Energy Park,50.92622115020585,0.0,50.92622115020585,229168.0,0.0,229168.0,2291.68,2.29,0.02
2023-01-20,Khavda Renewable Energy Park,103.32270802107244,0.0631548116708786,103.38586283274331,464952.19,284.2,465236.38,4652.36,4.65,0.05
2023-01-21,Khavda Renewable Energy Park,85.14971829042376,0.1701432967120434,85.3198615871358,383173.73,765.64,383939.38,3839.39,3.84,0.04
2023-01-22,Khavda Renewable Energy Park,37.79956020902562,0.4030354474315021,38.20259565645712,170098.02,1813.66,171911.68,1719.12,1.72,0.02
2023-01-23,Khavda Renewable Energy Park,58.236073745583056,1.556903513735015,59.79297725931807,262062.33,7006.07,269068.4,2690.68,2.69,0.03
2023-01-24,Khavda Renewable Energy Park,44.904614619324086,0.4026383314760598,45.30725295080015,202070.77,1811.87,203882.64,2038.83,2.04,0.02
2023-01-25,Khavda Renewable Energy Park,56.9234470708809,0.0055967604420858,56.929043831322986,256155.51,25.19,256180.7,2561.81,2.56,0.03
2023-01-26,Khavda Renewable Energy Park,58.693433538498,1.7297612484161078,60.42319478691411,264120.45,7783.93,271904.38,2719.04,2.72,0.03
2023-01-27,Khavda Renewable Energy Park,49.75378167080851,2.346059437978264,52.09984110878677,223892.02,10557.27,234449.28,2344.49,2.34,0.02
2023-01-28,Khavda Renewable Energy Park,29.89224279566434,0.1094296750834783,30.00167247074782,134515.09,492.43,135007.53,1350.08,1.35,0.01
2023-01-29,Khavda Renewable Energy Park,60.22734555842965,8.067882650878608e-05,60.22742623725616,271023.06,0.36,271023.42,2710.23,2.71,0.03
2023-01-30,Khavda Renewable Energy Park,59.595928950237976,0.0,59.595928950237976,268181.68,0.0,268181.68,2681.82,2.68,0.03
2023-01-31,Khavda Renewable Energy Park,0.0,1.5826235536573738,1.5826235536573738,0.0,7121.81,7121.81,71.22,0.07,0.0
2023-02-01,Khavda Renewable Energy Park,122.11266395795076,0.3510706087423443,122.46373456669312,549506.99,1579.82,551086.81,5510.87,5.51,0.06
2023-02-02,Khavda Renewable Energy Park,117.9945611860238,0.0,117.9945611860238,530975.53,0.0,530975.53,5309.76,5.31,0.05
2023-02-03,Khavda Renewable Energy Park,55.69937391743333,0.0,55.69937391743333,250647.18,0.0,250647.18,2506.47,2.51,0.03
2023-02-04,Khavda Renewable Energy Park,65.64590576724945,0.0,65.64590576724945,295406.58,0.0,295406.58,2954.07,2.95,0.03
2023-02-05,Khavda Renewable Energy Park,35.13985094687004,0.0217087897399566,35.161559736609995,158129.33,97.69,158227.02,1582.27,1.58,0.02
2023-02-06,Khavda Renewable Energy Park,111.7210225796388,0.026003509404674,111.74702608904347,502744.6,117.02,502861.62,5028.62,5.03,0.05
2023-02-07,Khavda Renewable Energy Park,122.0779805816714,0.0,122.0779805816714,549350.91,0.0,549350.91,5493.51,5.49,0.05
2023-02-08,Khavda Renewable Energy Park,86.25541717134652,0.0,86.25541717134652,388149.38,0.0,388149.38,3881.49,3.88,0.04
2023-02-09,Khavda Renewable Energy Park,98.48488690858449,0.1783082342703131,98.6631951428548,443181.99,802.39,443984.38,4439.84,4.44,0.04
2023-02-10,Khavda Renewable Energy Park,73.57026564252776,2.343744743924146,75.9140103864519,331066.2,10546.85,341613.05,3416.13,3.42,0.03
2023-02-11,Khavda Renewable Energy Park,39.61483834884866,4.995260894829661e-05,39.61488830145761,178266.77,0.22,178267.0,1782.67,1.78,0.02
2023-02-12,Khavda Renewable Energy Park,62.872864135298414,0.5775361111155353,63.45040024641395,282927.89,2598.91,285526.8,2855.27,2.86,0.03
2023-02-13,Khavda Renewable Energy Park,83.37680786354693,0.0313900444134695,83.4081979079604,375195.64,141.26,375336.89,3753.37,3.75,0.04
2023-02-14,Khavda Renewable Energy Park,64.06357855818153,0.0,64.06357855818153,288286.1,0.0,288286.1,2882.86,2.88,0.03
2023-02-15,Khavda Renewable Energy Park,69.84734059237293,0.0,69.84734059237293,314313.03,0.0,314313.03,3143.13,3.14,0.03
2023-02-16,Khavda Renewable Energy Park,89.17260189111614,0.0,89.17260189111614,401276.71,0.0,401276.71,4012.77,4.01,0.04
2023-02-17,Khavda Renewable Energy Park,73.24742484000689,0.0,73.24742484000689,329613.41,0.0,329613.41,3296.13,3.3,0.03
2023-02-18,Khavda Renewable Energy Park,85.72565129296324,0.0,85.72565129296324,385765.43,0.0,385765.43,3857.65,3.86,0.04
2023-02-19,Khavda Renewable Energy Park,48.55517657211866,0.0,48.55517657211866,218498.29,0.0,218498.29,2184.98,2.18,0.02
2023-02-20,Khavda Renewable Energy Park,46.06802883743098,0.6707422970121701,46.73877113444315,207306.13,3018.34,210324.47,2103.24,2.1,0.02
2023-02-21,Khavda Renewable Energy Park,30.14704659883584,0.9227425226808424,31.06978912151668,135661.71,4152.34,139814.05,1398.14,1.4,0.01
2023-02-22,Khavda Renewable Energy Park,20.277491549671858,0.6357853268816229,20.91327687655348,91248.71,2861.03,94109.75,941.1,0.94,0.01
2023-02-23,Khavda Renewable Energy Park,17.090640476136773,0.0,17.090640476136773,76907.88,0.0,76907.88,769.08,0.77,0.01
2023-02-24,Khavda Renewable Energy Park,88.01484494758742,0.0029475233192476,88.01779247090667,396066.8,13.26,396080.07,3960.8,3.96,0.04
2023-02-25,Khavda Renewable Energy Park,92.7572364719106,0.0,92.7572364719106,417407.56,0.0,417407.56,4174.08,4.17,0.04
2023-02-26,Khavda Renewable Energy Park,72.80131531841015,0.0,72.80131531841015,327605.92,0.0,327605.92,3276.06,3.28,0.03
2023-02-27,Khavda Renewable Energy Park,6.914675781044856,0.0,6.914675781044856,31116.04,0.0,31116.04,311.16,0.31,0.0
2023-02-28,Khavda Renewable Energy Park,85.23038472481272,0.0,85.23038472481272,383536.73,0.0,383536.73,3835.37,3.84,0.04
2023-03-01,Khavda Renewable Energy Park,88.08411219789211,0.0,88.08411219789211,396378.5,0.0,396378.5,3963.79,3.96,0.04
2023-03-02,Khavda Renewable Energy Park,64.30612683263521,0.0,64.30612683263521,289377.57,0.0,289377.57,2893.78,2.89,0.03
2023-03-03,Khavda Renewable Energy Park,69.622731090914,0.0,69.622731090914,313302.29,0.0,313302.29,3133.02,3.13,0.03
2023-03-04,Khavda Renewable Energy Park,70.14719174918365,1.536431777597817e-05,70.14720711350142,315662.36,0.07,315662.43,3156.62,3.16,0.03
2023-03-05,Khavda Renewable Energy Park,74.57280877075372,0.0,74.57280877075372,335577.64,0.0,335577.64,3355.78,3.36,0.03
2023-03-06,Khavda Renewable Energy Park,33.99988830912297,0.0,33.99988830912297,152999.5,0.0,152999.5,1530.0,1.53,0.02
2023-03-07,Khavda Renewable Energy Park,38.4522325758745,0.0,38.4522325758745,173035.05,0.0,173035.05,1730.35,1.73,0.02
2023-03-08,Khavda Renewable Energy Park,73.94477822014692,0.0,73.94477822014692,332751.5,0.0,332751.5,3327.52,3.33,0.03
2023-03-09,Khavda Renewable Energy Park,91.38772305587692,0.0,91.38772305587692,411244.75,0.0,411244.75,4112.45,4.11,0.04
2023-03-10,Khavda Renewable Energy Park,112.0970563139585,0.0,112.0970563139585,504436.75,0.0,504436.75,5044.37,5.04,0.05
