date,solar_generation_mw,wind_generation_mw,total_generation_mw,dam_price_rs_mwh,dam_price_rs_kwh,rtm_price_rs_mwh,rtm_price_rs_kwh,revenue_inr,solar_revenue_inr,wind_revenue_inr,revenue_lakhs,revenue_crores,month,year
2022-09-11,36.227156423414,0.0823388203017833,36.30949524371578,3371.02,3.37,3475.94,3.48,122400.03,122122.47,277.57,1.224,0.01224,2022-09,2022
2022-09-12,50.0382320344478,0.0165448216735253,50.05477685612132,3611.31,3.61,3745.88,3.75,180763.32,180703.57,59.75,1.8076,0.018076,2022-09,2022
2022-09-13,53.23168547971999,0.0,53.23168547971999,3984.71,3.98,4243.76,4.24,212112.83,212112.83,0.0,2.1211,0.021211,2022-09,2022
2022-09-14,61.58385414368881,0.0005274005486968,61.58438154423751,3949.98,3.95,4476.65,4.48,243257.08,243254.99,2.08,2.4326,0.024326,2022-09,2022
2022-09-15,56.52308297691221,1.6465363511659814,58.1696193280782,4544.0,4.54,4644.67,4.64,264322.75,256840.89,7481.86,2.6432,0.026432,2022-09,2022
2022-09-16,117.60640456364798,11.293592832647466,128.89999739629545,3363.32,3.36,3487.36,3.49,433531.94,395547.97,37983.97,4.3353,0.043353,2022-09,2022
2022-09-17,114.808003567488,3.27720963648834,118.08521320397634,3082.91,3.08,3318.27,3.32,364046.08,353942.74,10103.34,3.6405,0.036405,2022-09,2022
2022-09-18,132.4085225656072,0.0177851851851851,132.42630775079238,4362.74,4.36,4044.47,4.04,577741.55,577663.96,77.59,5.7774,0.057774,2022-09,2022
2022-09-19,156.06329734166604,0.0378,156.10109734166605,4480.92,4.48,4583.01,4.58,699476.53,699307.15,169.38,6.9948,0.069948,2022-09,2022
2022-09-20,163.9285800738476,0.3463744513031547,164.27495452515075,3325.39,3.33,3054.39,3.05,546278.29,545126.46,1151.83,5.4628,0.054628,2022-09,2022
2022-09-21,163.62271057994403,0.2778935185185183,163.90060409846254,4110.4,4.11,3988.86,3.99,673697.04,672554.79,1142.25,6.737,0.06737,2022-09,2022
2022-09-22,141.299178384672,1.544718518518519,142.8438969031905,3646.78,3.65,3953.15,3.95,520920.27,515287.02,5633.25,5.2092,0.052092,2022-09,2022
2022-09-23,120.4669381277648,4.027452400548694,124.49439052831347,2732.15,2.73,2868.03,2.87,340137.35,329133.75,11003.6,3.4014,0.034014,2022-09,2022
2022-09-24,142.46295436808165,4.074833710562414,146.53778807864404,3862.48,3.86,4021.06,4.02,565999.28,550260.31,15738.96,5.66,0.0566,2022-09,2022
2022-09-25,148.255777346248,2.4192000000000005,150.674977346248,3278.55,3.28,3320.7,3.32,493995.45,486063.98,7931.47,4.94,0.0494,2022-09,2022
2022-09-26,133.861900905216,0.0025561042524005,133.8644570094684,2969.31,2.97,3208.34,3.21,397485.07,397477.48,7.59,3.9749,0.039749,2022-09,2022
2022-09-27,127.4502319636832,0.0165448216735253,127.46677678535671,4132.55,4.13,4880.11,4.88,526762.83,526694.46,68.37,5.2676,0.052676,2022-09,2022
2022-09-28,134.57105630496,0.0008101851851851,134.57186649014517,3437.78,3.44,3844.79,3.84,462628.47,462625.69,2.79,4.6263,0.046263,2022-09,2022
2022-09-29,124.986627481716,0.0071514746227709,124.9937789563388,3794.85,3.79,4600.1,4.6,474332.64,474305.5,27.14,4.7433,0.047433,2022-09,2022
2022-09-30,159.5736988015082,0.0823388203017833,159.65603762180996,4085.16,4.09,4600.77,4.6,652220.46,651884.09,336.37,6.5222,0.065222,2022-09,2022
2022-10-01,162.9629439518916,0.3556518518518515,163.31859580374345,3502.05,3.5,3396.99,3.4,571949.89,570704.38,1245.51,5.7195,0.057195,2022-10,2022
2022-10-02,150.267333549564,0.1422814814814814,150.4096150310455,3432.51,3.43,2776.85,2.78,516282.51,515794.13,488.38,5.1628,0.051628,2022-10,2022
2022-10-03,131.9156502664,0.0,131.9156502664,3823.27,3.82,3942.06,3.94,504349.15,504349.15,0.0,5.0435,0.050435,2022-10,2022
2022-10-04,110.657994083175,0.0,110.657994083175,4702.97,4.7,5359.04,5.36,520421.23,520421.23,0.0,5.2042,0.052042,2022-10,2022
2022-10-05,134.4356465117952,0.0,134.4356465117952,4016.87,4.02,4267.52,4.27,540010.52,540010.52,0.0,5.4001,0.054001,2022-10,2022
2022-10-06,131.38370133992183,0.0399391289437585,131.4236404688656,5216.97,5.22,5849.38,5.85,685633.19,685424.83,208.36,6.8563,0.068563,2022-10,2022
2022-10-07,41.9882513853176,2.40054869684484e-07,41.98825162537247,3957.56,3.96,4541.68,4.54,166171.03,166171.02,0.0,1.6617,0.016617,2022-10,2022
2022-10-08,118.48619084610002,0.0,118.48619084610002,3761.73,3.76,3953.05,3.95,445713.06,445713.06,0.0,4.4571,0.044571,2022-10,2022
2022-10-09,143.92088186939102,0.0,143.92088186939102,3633.32,3.63,3984.89,3.98,522910.62,522910.62,0.0,5.2291,0.052291,2022-10,2022
2022-10-10,142.65640817537124,0.0,142.65640817537124,4568.61,4.57,3954.68,3.95,651741.49,651741.49,0.0,6.5174,0.065174,2022-10,2022
2022-10-11,154.86267536725924,0.0,154.86267536725924,3937.87,3.94,3838.08,3.84,609829.08,609829.08,0.0,6.0983,0.060983,2022-10,2022
2022-10-12,159.08442329213278,0.0,159.08442329213278,4778.06,4.78,4907.16,4.91,760114.92,760114.92,0.0,7.6011,0.076011,2022-10,2022
2022-10-13,158.40131732502,0.0,158.40131732502,4085.72,4.09,4314.19,4.31,647183.43,647183.43,0.0,6.4718,0.064718,2022-10,2022
2022-10-14,157.35698243842722,0.0,157.35698243842722,4569.18,4.57,4577.49,4.58,718992.38,718992.38,0.0,7.1899,0.071899,2022-10,2022
2022-10-15,160.9564804325632,0.0,160.9564804325632,3904.7,3.9,3900.71,3.9,628486.77,628486.77,0.0,6.2849,0.062849,2022-10,2022
2022-10-16,158.017951517712,0.0,158.017951517712,3281.15,3.28,3349.46,3.35,518480.6,518480.6,0.0,5.1848,0.051848,2022-10,2022
2022-10-17,160.643794631012,0.0,160.643794631012,4876.46,4.88,4750.05,4.75,783373.04,783373.04,0.0,7.8337,0.078337,2022-10,2022
2022-10-18,158.92607377383882,0.0,158.92607377383882,4048.66,4.05,3673.63,3.67,643437.64,643437.64,0.0,6.4344,0.064344,2022-10,2022
2022-10-19,158.73519547617602,0.0,158.73519547617602,3749.98,3.75,4063.04,4.06,595253.81,595253.81,0.0,5.9525,0.059525,2022-10,2022
2022-10-20,155.551837460096,0.0,155.551837460096,4565.66,4.57,4096.35,4.1,710196.8,710196.8,0.0,7.102,0.07102,2022-10,2022
2022-10-21,145.99245258933718,0.0,145.99245258933718,4101.19,4.1,4164.09,4.16,598742.79,598742.79,0.0,5.9874,0.059874,2022-10,2022
2022-10-22,149.5084141508056,0.0659250685871056,149.5743392193927,3411.79,3.41,3590.89,3.59,510316.23,510091.31,224.92,5.1032,0.051032,2022-10,2022
2022-10-23,150.2880348478564,0.0,150.2880348478564,3355.07,3.36,3013.52,3.01,504226.88,504226.88,0.0,5.0423,0.050423,2022-10,2022
2022-10-24,148.7559300436,0.0,148.7559300436,4171.01,4.17,3995.48,4.0,620462.47,620462.47,0.0,6.2046,0.062046,2022-10,2022
2022-10-25,147.9137059005606,1.3999999999999997,149.31370590056062,4866.38,4.87,5540.58,5.54,726617.23,719804.3,6812.93,7.2662,0.072662,2022-10,2022
2022-10-26,145.5977542567482,0.0029207475994513,145.60067500434766,3648.78,3.65,3214.96,3.21,531264.83,531254.17,10.66,5.3126,0.053126,2022-10,2022
2022-10-27,144.6855948631456,0.0,144.6855948631456,3857.82,3.86,4323.48,4.32,558170.98,558170.98,0.0,5.5817,0.055817,2022-10,2022
2022-10-28,132.909900131184,0.0,132.909900131184,5088.83,5.09,4621.8,4.62,676355.89,676355.89,0.0,6.7636,0.067636,2022-10,2022
2022-10-29,137.5409202493172,0.0,137.5409202493172,4169.73,4.17,3975.25,3.98,573508.5,573508.5,0.0,5.7351,0.057351,2022-10,2022
2022-10-30,139.45092848520244,0.0,139.45092848520244,3242.05,3.24,3357.5,3.36,452106.88,452106.88,0.0,4.5211,0.045211,2022-10,2022
2022-10-31,140.697272356608,0.0,140.697272356608,4313.76,4.31,5341.69,5.34,606934.27,606934.27,0.0,6.0693,0.060693,2022-10,2022
2022-11-01,140.0659282910448,0.0,140.0659282910448,3773.24,3.77,3724.92,3.72,528502.36,528502.36,0.0,5.285,0.05285,2022-11,2022
2022-11-02,136.902872346075,0.0,136.902872346075,3725.53,3.73,3864.0,3.86,510035.76,510035.76,0.0,5.1004,0.051004,2022-11,2022
2022-11-03,138.888417590604,0.0,138.888417590604,4406.59,4.41,4094.81,4.09,612024.31,612024.31,0.0,6.1202,0.061202,2022-11,2022
2022-11-04,140.47644612223638,0.0,140.47644612223638,3308.31,3.31,3202.69,3.2,464739.63,464739.63,0.0,4.6474,0.046474,2022-11,2022
2022-11-05,133.75345885440004,0.0,133.75345885440004,3426.29,3.43,3402.71,3.4,458278.14,458278.14,0.0,4.5828,0.045828,2022-11,2022
2022-11-06,95.88446124731318,0.0,95.88446124731318,3393.93,3.39,3505.65,3.51,325425.15,325425.15,0.0,3.2543,0.032543,2022-11,2022
2022-11-07,97.857549812176,0.0,97.857549812176,3093.41,3.09,3635.75,3.64,302713.52,302713.52,0.0,3.0271,0.030271,2022-11,2022
2022-11-08,133.567224505,0.0,133.567224505,3551.32,3.55,3625.38,3.63,474339.96,474339.96,0.0,4.7434,0.047434,2022-11,2022
2022-11-09,129.991039399342,0.0,129.991039399342,3960.78,3.96,4152.42,4.15,514865.91,514865.91,0.0,5.1487,0.051487,2022-11,2022
2022-11-10,125.4120381271296,0.0,125.4120381271296,3909.14,3.91,3788.12,3.79,490253.21,490253.21,0.0,4.9025,0.049025,2022-11,2022
2022-11-11,129.2162245,0.0,129.2162245,4414.52,4.41,4353.39,4.35,570427.61,570427.61,0.0,5.7043,0.057043,2022-11,2022
2022-11-12,123.5716768,0.0,123.5716768,4187.75,4.19,4475.69,4.48,517487.29,517487.29,0.0,5.1749,0.051749,2022-11,2022
2022-11-13,123.9654099504898,0.0,123.9654099504898,4137.55,4.14,4561.32,4.56,512913.08,512913.08,0.0,5.1291,0.051291,2022-11,2022
2022-11-14,123.82728204,0.0,123.82728204,3804.6,3.8,4163.72,4.16,471113.28,471113.28,0.0,4.7111,0.047111,2022-11,2022
2022-11-15,118.263989680815,0.0,118.263989680815,4006.49,4.01,4304.65,4.3,473823.49,473823.49,0.0,4.7382,0.047382,2022-11,2022
2022-11-16,117.496329775,0.0,117.496329775,3184.23,3.18,3418.21,3.42,374135.34,374135.34,0.0,3.7414,0.037414,2022-11,2022
2022-11-17,122.11635073000002,0.0,122.11635073000002,3811.16,3.81,3904.15,3.9,465404.95,465404.95,0.0,4.654,0.04654,2022-11,2022
2022-11-18,121.80521386,0.0,121.80521386,3704.13,3.7,3975.92,3.98,451182.35,451182.35,0.0,4.5118,0.045118,2022-11,2022
2022-11-19,126.9775903,0.0,126.9775903,3719.92,3.72,3572.62,3.57,472346.48,472346.48,0.0,4.7235,0.047235,2022-11,2022
2022-11-20,126.49092615499998,0.0,126.49092615499998,3222.43,3.22,3442.9,3.44,407608.16,407608.16,0.0,4.0761,0.040761,2022-11,2022
2022-11-21,126.75757996,0.0,126.75757996,4145.38,4.15,4108.2,4.11,525458.34,525458.34,0.0,5.2546,0.052546,2022-11,2022
2022-11-22,121.60343514000002,0.0,121.60343514000002,3802.43,3.8,3405.73,3.41,462388.55,462388.55,0.0,4.6239,0.046239,2022-11,2022
2022-11-23,126.52931027,0.0,126.52931027,3859.74,3.86,3858.19,3.86,488370.24,488370.24,0.0,4.8837,0.048837,2022-11,2022
2022-11-24,128.45766912,0.0,128.45766912,3039.47,3.04,3217.94,3.22,390443.23,390443.23,0.0,3.9044,0.039044,2022-11,2022
2022-11-25,127.63374096,0.0,127.63374096,3894.43,3.89,3717.92,3.72,497060.67,497060.67,0.0,4.9706,0.049706,2022-11,2022
2022-11-26,127.6034452,0.0,127.6034452,3700.62,3.7,4484.56,4.48,472211.86,472211.86,0.0,4.7221,0.047221,2022-11,2022
2022-11-27,128.83229975,0.0,128.83229975,3860.39,3.86,4093.95,4.09,497342.92,497342.92,0.0,4.9734,0.049734,2022-11,2022
2022-11-28,127.09714143499998,0.0,127.09714143499998,3579.3,3.58,3402.88,3.4,454918.8,454918.8,0.0,4.5492,0.045492,2022-11,2022
2022-11-29,122.2889052,0.0,122.2889052,4433.67,4.43,4919.37,4.92,542188.65,542188.65,0.0,5.4219,0.054219,2022-11,2022
2022-11-30,117.07488166,8.23388203017827e-05,117.0749639988203,3949.21,3.95,3804.42,3.8,462353.62,462353.29,0.33,4.6235,0.046235,2022-11,2022
2022-12-01,116.318202,0.0,116.318202,5273.18,5.27,5084.31,5.08,613366.82,613366.82,0.0,6.1337,0.061337,2022-12,2022
2022-12-02,110.17313802,0.0,110.17313802,4676.6,4.68,4613.45,4.61,515235.7,515235.7,0.0,5.1524,0.051524,2022-12,2022
2022-12-03,109.22407540000002,0.0,109.22407540000002,4453.55,4.45,4267.4,4.27,486434.88,486434.88,0.0,4.8643,0.048643,2022-12,2022
2022-12-04,111.740112,0.0,111.740112,3303.03,3.3,2961.36,2.96,369080.94,369080.94,0.0,3.6908,0.036908,2022-12,2022
2022-12-05,107.97837413,0.0493022290809327,108.02767635908091,4535.43,4.54,4425.13,4.43,489951.96,489728.36,223.61,4.8995,0.048995,2022-12,2022
2022-12-06,107.114171065,0.0896,107.203771065,4104.83,4.1,4003.18,4.0,440053.26,439685.46,367.79,4.4005,0.044005,2022-12,2022
2022-12-07,103.74145782,0.1012731481481481,103.84273096814816,3749.5,3.75,3815.45,3.82,389358.32,388978.6,379.72,3.8936,0.038936,2022-12,2022
2022-12-08,110.81318743,0.0,110.81318743,4787.28,4.79,4965.43,4.97,530493.76,530493.76,0.0,5.3049,0.053049,2022-12,2022
2022-12-09,116.0260849,0.0,116.0260849,3581.12,3.58,4034.47,4.03,415503.33,415503.33,0.0,4.155,0.04155,2022-12,2022
2022-12-10,110.367829,0.0,110.367829,3614.09,3.61,3892.7,3.89,398879.27,398879.27,0.0,3.9888,0.039888,2022-12,2022
2022-12-11,100.711384895,0.0,100.711384895,3681.91,3.68,3746.3,3.75,370810.26,370810.26,0.0,3.7081,0.037081,2022-12,2022
2022-12-12,103.2146544,0.0,103.2146544,5002.39,5.0,4729.3,4.73,516319.96,516319.96,0.0,5.1632,0.051632,2022-12,2022
2022-12-13,102.66288296,0.0165448216735253,102.67942778167352,3271.78,3.27,3216.58,3.22,335944.5,335890.37,54.13,3.3594,0.033594,2022-12,2022
2022-12-14,106.6748298,0.0165448216735253,106.69137462167352,4202.89,4.2,3989.96,3.99,448412.11,448342.58,69.54,4.4841,0.044841,2022-12,2022
2022-12-15,107.15693873499998,0.0600249999999999,107.21696373499998,3741.86,3.74,3889.68,3.89,401190.87,400966.26,224.61,4.0119,0.040119,2022-12,2022
2022-12-16,78.12549431500001,0.0,78.12549431500001,3842.33,3.84,4170.02,4.17,300183.93,300183.93,0.0,3.0018,0.030018,2022-12,2022
2022-12-17,82.06187165,0.0,82.06187165,4466.75,4.47,4731.36,4.73,366549.87,366549.87,0.0,3.6655,0.036655,2022-12,2022
2022-12-18,97.67387057999998,0.0,97.67387057999998,4490.1,4.49,5067.66,5.07,438565.45,438565.45,0.0,4.3857,0.043857,2022-12,2022
2022-12-19,76.04190665499999,0.0,76.04190665499999,4000.75,4.0,4165.95,4.17,304224.66,304224.66,0.0,3.0422,0.030422,2022-12,2022
2022-12-20,54.59867335999999,0.0016465363511659,54.60031989635115,3327.75,3.33,3086.95,3.09,181696.21,181690.74,5.48,1.817,0.01817,2022-12,2022
2022-12-21,113.36703575999998,0.1095929698216734,113.47662872982166,3595.74,3.6,3978.14,3.98,408032.45,407638.39,394.07,4.0803,0.040803,2022-12,2022
2022-12-22,112.84996811,0.0444564814814814,112.89442459148148,4319.01,4.32,4744.77,4.74,487592.15,487400.14,192.01,4.8759,0.048759,2022-12,2022
2022-12-23,111.05285147,0.0121594993141289,111.06501096931412,3527.46,3.53,3583.56,3.58,391777.38,391734.49,42.89,3.9178,0.039178,2022-12,2022
2022-12-24,108.51886452,0.0572117969821673,108.57607631698215,3944.73,3.94,4047.1,4.05,428303.31,428077.62,225.69,4.283,0.04283,2022-12,2022
2022-12-25,99.62749874,0.021875,99.64937374,4050.2,4.05,4193.59,4.19,403599.89,403511.3,88.6,4.036,0.04036,2022-12,2022
2022-12-26,97.52965981,0.1749999999999999,97.70465981,4165.62,4.17,4349.14,4.35,407000.48,406271.5,728.98,4.07,0.0407,2022-12,2022
2022-12-27,101.455409,0.1053783264746226,101.56078732647462,4796.39,4.8,4798.04,4.8,487125.14,486619.71,505.44,4.8713,0.048713,2022-12,2022
2022-12-28,108.493876205,0.0,108.493876205,3651.06,3.65,3418.96,3.42,396117.65,396117.65,0.0,3.9612,0.039612,2022-12,2022
2022-12-29,95.46784896000004,0.0,95.46784896000004,3481.15,3.48,3473.41,3.47,332337.9,332337.9,0.0,3.3234,0.033234,2022-12,2022
2022-12-30,115.79500834,0.1749999999999999,115.97000834,3599.14,3.6,3461.52,3.46,417392.3,416762.45,629.85,4.1739,0.041739,2022-12,2022
2022-12-31,113.185593785,0.5906249999999996,113.776218785,4063.54,4.06,4562.57,4.56,462334.22,459934.19,2400.03,4.6233,0.046233,2022-12,2022
2023-01-01,109.675320425,0.0,109.675320425,4342.7,4.34,4107.5,4.11,476287.01,476287.01,0.0,4.7629,0.047629,2023-01,2023
2023-01-02,104.499036125,0.0,104.499036125,4432.84,4.43,4948.47,4.95,463227.51,463227.51,0.0,4.6323,0.046323,2023-01,2023
2023-01-03,107.93257617999998,0.046837585733882,107.97941376573388,3663.25,3.66,4028.68,4.03,395555.59,395384.01,171.58,3.9556,0.039556,2023-01,2023
2023-01-04,113.75046925,1.7527327846364895,115.5032020346365,3854.52,3.85,3803.02,3.8,445209.4,438453.46,6755.94,4.4521,0.044521,2023-01,2023
2023-01-05,107.86102019,1.0206000000000004,108.88162019,3854.71,3.85,4207.77,4.21,419707.07,415772.95,3934.12,4.1971,0.041971,2023-01,2023
2023-01-06,90.55858559,0.0859182784636488,90.64450386846366,4660.58,4.66,4640.98,4.64,422455.96,422055.53,400.43,4.2246,0.042246,2023-01,2023
2023-01-07,96.6673015,1.5363511659808e-05,96.66731686351166,5309.52,5.31,5039.42,5.04,513257.05,513256.97,0.08,5.1326,0.051326,2023-01,2023
2023-01-08,95.988409825,0.0,95.988409825,4588.3,4.59,4867.19,4.87,440423.62,440423.62,0.0,4.4042,0.044042,2023-01,2023
2023-01-09,96.823785905,0.0,96.823785905,4277.62,4.28,4252.13,4.25,414175.36,414175.36,0.0,4.1418,0.041418,2023-01,2023
2023-01-10,106.711421575,0.0,106.711421575,5051.12,5.05,5647.31,5.65,539012.2,539012.2,0.0,5.3901,0.053901,2023-01,2023
2023-01-11,112.21316029,0.0102923525377229,112.22345264253772,4543.3,4.54,4445.69,4.45,509864.81,509818.05,46.76,5.0986,0.050986,2023-01,2023
2023-01-12,107.88842999,0.0896,107.97802999,4060.99,4.06,3904.88,3.9,438497.7,438133.84,363.86,4.385,0.04385,2023-01,2023
2023-01-13,120.61923313,0.0,120.61923313,4204.08,4.2,3867.41,3.87,507092.91,507092.91,0.0,5.0709,0.050709,2023-01,2023
2023-01-14,120.3567816,0.021875,120.3786566,3586.63,3.59,3696.29,3.7,431753.7,431675.24,78.46,4.3175,0.043175,2023-01,2023
2023-01-15,124.38213656,0.0042192043895747,124.38635576438958,3592.11,3.59,3942.17,3.94,446809.47,446794.32,15.16,4.4681,0.044681,2023-01,2023
2023-01-16,118.06324992,0.0002400548696844,118.06348997486968,3515.47,3.52,3623.51,3.62,415048.66,415047.81,0.84,4.1505,0.041505,2023-01,2023
2023-01-17,111.91535069,0.0153635116598079,111.93071420165982,4170.8,4.17,5128.06,5.13,466840.62,466776.54,64.08,4.6684,0.046684,2023-01,2023
2023-01-18,108.76808723,0.0001229080932784,108.76821013809328,3753.75,3.75,4014.49,4.01,408288.67,408288.21,0.46,4.0829,0.040829,2023-01,2023
2023-01-19,101.902932725,0.0,101.902932725,4135.79,4.14,4284.81,4.28,421449.13,421449.13,0.0,4.2145,0.042145,2023-01,2023
2023-01-20,114.93810063999996,0.0629289437585734,115.00102958375857,4066.84,4.07,3972.63,3.97,467690.79,467434.87,255.92,4.6769,0.046769,2023-01,2023
2023-01-21,117.20249464,0.1869278463648833,117.3894224863649,3414.05,3.41,3783.04,3.78,400773.36,400135.18,638.18,4.0077,0.040077,2023-01,2023
2023-01-22,115.5382514,0.457694375857339,115.99594577585736,3759.75,3.76,3625.34,3.63,436115.76,434394.94,1720.82,4.3612,0.043612,2023-01,2023
2023-01-23,101.908560985,1.672671364883402,103.5812323498834,12000.0,12.0,11505.8,11.51,1242974.79,1222902.73,20072.06,12.4297,0.124297,2023-01,2023
2023-01-24,106.688107625,0.4045306241426615,107.09263824914268,3546.01,3.55,3344.29,3.34,379751.57,378317.1,1434.47,3.7975,0.037975,2023-01,2023
2023-01-25,121.30381252,0.0058546982167352,121.30966721821672,3602.74,3.6,3875.76,3.88,437047.19,437026.1,21.09,4.3705,0.043705,2023-01,2023
2023-01-26,128.43632725,1.7257681412894366,130.16209539128943,3358.03,3.36,3490.2,3.49,437088.22,431293.04,5795.18,4.3709,0.043709,2023-01,2023
2023-01-27,116.42442691000004,2.385755315500687,118.81018222550072,3170.45,3.17,3366.1,3.37,376681.74,369117.82,7563.92,3.7668,0.037668,2023-01,2023
2023-01-28,108.958801655,0.1139185185185184,109.07272017351852,4014.86,4.01,4134.69,4.13,437911.7,437454.33,457.37,4.3791,0.043791,2023-01,2023
2023-01-29,115.12014184,8.23388203017827e-05,115.12022417882032,3972.46,3.97,3985.98,3.99,457310.49,457310.16,0.33,4.5731,0.045731,2023-01,2023
2023-01-30,130.84628425,0.0,130.84628425,3834.17,3.83,3753.43,3.75,501686.9,501686.9,0.0,5.0169,0.050169,2023-01,2023
2023-01-31,125.01545782000002,1.672671364883402,126.68812918488342,3905.87,3.91,4047.61,4.05,494827.36,488294.13,6533.24,4.9483,0.049483,2023-01,2023
2023-02-01,132.29940031,0.3650934499314132,132.66449375993142,3957.31,3.96,4399.34,4.4,524994.53,523549.74,1444.79,5.2499,0.052499,2023-02,2023
2023-02-02,133.30538721500002,0.0,133.30538721500002,4115.05,4.12,4245.09,4.25,548558.33,548558.33,0.0,5.4856,0.054856,2023-02,2023
2023-02-03,127.32004120000002,0.0,127.32004120000002,3764.59,3.76,3877.19,3.88,479307.75,479307.75,0.0,4.7931,0.047931,2023-02,2023
2023-02-04,128.44768188999998,0.0,128.44768188999998,3100.76,3.1,3647.97,3.65,398285.43,398285.43,0.0,3.9829,0.039829,2023-02,2023
2023-02-05,123.00602875,0.0233659807956104,123.02939473079562,3550.61,3.55,3295.54,3.3,436829.4,436746.44,82.96,4.3683,0.043683,2023-02,2023
2023-02-06,123.313395205,0.0265481481481481,123.33994335314816,4101.06,4.1,4314.91,4.31,505824.51,505715.63,108.88,5.0582,0.050582,2023-02,2023
2023-02-07,129.98494553,0.0,129.98494553,3767.94,3.77,4236.13,4.24,489775.48,489775.48,0.0,4.8978,0.048978,2023-02,2023
2023-02-08,135.0501372,0.0,135.0501372,4982.18,4.98,5698.27,5.7,672844.09,672844.09,0.0,6.7284,0.067284,2023-02,2023
2023-02-09,131.16132964,0.1808983882030179,131.342228028203,4182.67,4.18,4316.34,4.32,549361.2,548604.56,756.64,5.4936,0.054936,2023-02,2023
2023-02-10,135.734454625,2.626451851851851,138.36090647685185,4196.81,4.2,4464.55,4.46,580674.44,569651.72,11022.72,5.8067,0.058067,2023-02,2023
2023-02-11,131.969504975,5.185185185185198e-05,131.96955682685186,4423.7,4.42,4452.16,4.45,583793.73,583793.5,0.23,5.8379,0.058379,2023-02,2023
2023-02-12,133.40373200000002,0.6172658093278464,134.02099780932787,2967.02,2.97,3083.04,3.08,397642.98,395811.54,1831.44,3.9764,0.039764,2023-02,2023
2023-02-13,143.38149419,0.0318435185185184,143.41333770851853,4529.92,4.53,4776.14,4.78,649650.95,649506.7,144.25,6.4965,0.064965,2023-02,2023
2023-02-14,140.14917994,0.0,140.14917994,4056.12,4.06,3956.63,3.96,568461.89,568461.89,0.0,5.6846,0.056846,2023-02,2023
2023-02-15,140.0512016088768,0.0,140.0512016088768,12000.0,12.0,12000.0,12.0,1680614.42,1680614.42,0.0,16.8061,0.168061,2023-02,2023
2023-02-16,148.81775705989057,0.0,148.81775705989057,4091.93,4.09,3774.54,3.77,608951.84,608951.84,0.0,6.0895,0.060895,2023-02,2023
2023-02-17,145.41045441120002,0.0,145.41045441120002,3956.74,3.96,4047.04,4.05,575351.36,575351.36,0.0,5.7535,0.057535,2023-02,2023
2023-02-18,145.770992505567,0.0,145.770992505567,4880.66,4.88,4852.52,4.85,711458.65,711458.65,0.0,7.1146,0.071146,2023-02,2023
2023-02-19,146.82253316290564,0.0,146.82253316290564,4115.47,4.12,4449.89,4.45,604243.73,604243.73,0.0,6.0424,0.060424,2023-02,2023
2023-02-20,138.97613482232478,0.7168000000000004,139.6929348223248,5386.35,5.39,5217.67,5.22,752435.04,748574.1,3860.94,7.5244,0.075244,2023-02,2023
2023-02-21,132.56144372798576,0.9832647462277084,133.54470847421348,3831.95,3.83,4329.8,4.33,511736.65,507968.82,3767.82,5.1174,0.051174,2023-02,2023
2023-02-22,94.6757470824,0.672926851851852,95.34867393425183,4766.56,4.77,4733.18,4.73,454485.18,451277.63,3207.55,4.5449,0.045449,2023-02,2023
2023-02-23,139.16147069,0.0,139.16147069,3463.43,3.46,4221.17,4.22,481976.01,481976.01,0.0,4.8198,0.048198,2023-02,2023
2023-02-24,143.02976597820677,0.0029207475994513,143.03268672580623,4166.78,4.17,4102.87,4.1,595985.74,595973.57,12.17,5.9599,0.059599,2023-02,2023
2023-02-25,137.14147048069162,0.0,137.14147048069162,3758.94,3.76,3711.92,3.71,515506.56,515506.56,0.0,5.1551,0.051551,2023-02,2023
2023-02-26,154.36187625467397,0.0,154.36187625467397,3139.68,3.14,3042.43,3.04,484646.9,484646.9,0.0,4.8465,0.048465,2023-02,2023
2023-02-27,146.10805444276585,0.0,146.10805444276585,4341.11,4.34,3999.64,4.0,634271.14,634271.14,0.0,6.3427,0.063427,2023-02,2023
2023-02-28,154.0653369255,0.0,154.0653369255,4005.49,4.01,3731.67,3.73,617107.17,617107.17,0.0,6.1711,0.061711,2023-02,2023
2023-03-01,155.8873560665014,0.0,155.8873560665014,5205.89,5.21,5322.13,5.32,811532.43,811532.43,0.0,8.1153,0.081153,2023-03,2023
2023-03-02,154.6948631387808,0.0,154.6948631387808,4512.05,4.51,4326.23,4.33,697990.96,697990.96,0.0,6.9799,0.069799,2023-03,2023
2023-03-03,149.30617832390482,0.0,149.30617832390482,4656.65,4.66,4991.12,4.99,695266.62,695266.62,0.0,6.9527,0.069527,2023-03,2023
2023-03-04,112.88647976670242,1.5363511659808e-05,112.88649513021409,5126.19,5.13,4909.44,4.91,578677.62,578677.54,0.08,5.7868,0.057868,2023-03,2023
2023-03-05,129.78429948633598,0.0,129.78429948633598,4518.73,4.52,4482.75,4.48,586460.21,586460.21,0.0,5.8646,0.058646,2023-03,2023
2023-03-06,123.5848777581,0.0,123.5848777581,4645.0,4.64,5702.88,5.7,574051.76,574051.76,0.0,5.7405,0.057405,2023-03,2023
2023-03-07,147.44258780988,0.0,147.44258780988,5139.08,5.14,5472.2,5.47,757719.25,757719.25,0.0,7.5772,0.075772,2023-03,2023
